true,name:fy,string,356,3027,1751
true,dhm_id,string,68,1095,1074
true,voltage,string,15603,1249960,1676
true,motorcycle:conditional,string,175,1110,90
true,light_rail,string,406,8368,10
true,seamark:radar_transponder:group,string,106,745,42
true,payment:maestro,string,1740,6980,5
true,reference,string,159,720,391
true,maxspeed:type,string,7929,198362,380
true,created_by,string,16212,11432580,500
true,source:building,string,977,249390,254
true,origin,string,465,3868,252
true,traffic_signals,string,6776,136658,147
true,payment:american_express,string,1237,4836,7
true,cuisine,string,82572,623829,35445
true,diet:gluten_free,string,337,1044,6
true,route,string,25469,607514,1199
true,atm,string,27979,153065,78
true,type,string,71445,6052489,4809
true,generator:place,string,195,5584,7
true,crossing:activation,string,350,5011,11
true,wikipedia,string,22197,1021402,774542
true,addr:place,string,9960,7514873,96174
true,name:hu,string,2194,35051,22597
true,ts_desde,string,190,10652,5768
true,recycling:paper,string,9855,55050,15
true,postcode,string,182,1290,392
true,opening_hours,string,113057,1185453,334828
true,megalith_type,string,555,8892,49
true,lanes:psv:backward,string,358,1537,9
true,manufacturer,string,540,28274,652
true,trade,string,1024,3481,373
true,fuel:octane_91,string,3157,8747,4
true,isced:level,string,2221,130408,170
true,addr:floor,string,908,8454,274
true,ref:FR:MemorialGenWeb,string,46,197,196
true,crossing:island,string,58,720,3
true,payment:mastercard,string,2775,13222,10
true,temporary:date_on,string,125,307,106
true,denomination,string,40782,542568,3776
true,fhrs:authority,string,161,7874,58
true,support,string,2038,71284,125
true,direction,string,7159,280204,3243
true,shelter_type,string,10020,112926,327
true,notes,string,385,2635,941
true,addr:hamlet,string,1514,322387,10626
true,segregated,string,20490,477341,64
true,disused:amenity,string,2643,13490,261
true,communication:mobile_phone,string,2536,30708,147
true,fuel:HGV_diesel,string,2062,5369,6
true,fhrs:id,string,863,50626,50384
true,railway:switch,string,314,29804,26
true,fee,string,42404,449250,4333
true,seamark:buoy_cardinal:colour,string,166,7469,10
true,contact:twitter,string,813,8537,2416
true,post_box:type,string,1077,33350,59
true,roof:shape,string,11239,1794025,431
true,name:dv,string,106,408,223
true,traffic_sign,string,12004,510915,14879
true,building:shape,string,257,1220,28
true,car_wash,string,456,864,14
true,priority_road,string,980,24921,17
true,power_supply,string,1701,5964,62
true,openGeoDB:is_in_loc_id,string,2488,21753,2867
true,est_width,string,2705,76407,341
true,surveillance,string,4027,52596,109
true,bridge:ref,string,311,3251,1858
true,design,string,935,465458,149
true,priority,string,588,2763,39
true,school,string,1723,5470,301
true,location,string,9228,193385,9107
true,route_ref,string,3519,192860,38366
true,picture,string,89,591,577
true,fax,string,11673,100355,94911
true,smoking,string,34198,125613,126
true,roof:ridge,string,382,12478,21
true,incline,string,22203,394480,1275
true,species,string,2917,964653,6942
true,narrow,string,1162,7964,13
true,ref:ERDF:gdo,string,72,1769,1762
true,int_name,string,11245,409012,210532
true,traffic_signals:arrow,string,123,2163,8
true,cai_scale,string,191,5812,17
true,maxspeed:conditional,string,2561,99856,808
true,abandoned,string,3569,37754,222
true,name:te,string,245,2257,1803
true,lanes:bus,string,503,2352,24
true,landmark,string,717,1878,134
true,is_in:archipelago,string,93,516,61
true,sagns_id,string,302,8511,8390
true,ref:svhl,string,69,2322,1597
true,height:hub,string,50,2028,130
true,rack,string,207,5901,7
true,openGeoDB:license_plate_code,string,1822,10234,423
true,communication:television,string,488,2434,19
true,service:bicycle:diy,string,419,709,2
true,openGeoDB:is_in,string,2478,20112,2651
true,trailblazed,string,804,29594,24
